Taxa,Mother,Father
E0709,PC_I50_ID2,PC_I50_ID2
E0711,PC_N10_ID2,PC_J14_ID2
E0712,PC_K55_ID2,PC_O59_ID2
E0716,PC_I11_ID2,PC_K55_ID2
E0717,PC_J07_ID2,PC_N58_ID2
E0718,PC_I58_ID1,PC_I58_ID1
E0719,PC_N09_ID1,PC_N09_ID1
E0720,PC_J50_ID1,PC_J50_ID1
E0724,PC_J13_ID1,PC_J13_ID1
E0725,PC_L14_ID1,PC_N60_ID1
E0726,PC_N10_ID2,PC_O59_ID2
E0727,PC_N07_ID1,PC_N07_ID1
E0728,PC_L06_ID2,PC_I55_ID2
E0736,PC_I06_ID1,PC_M15_ID1
E0737,PC_K02_ID1,PC_N13_ID1
E0741,PC_J48_ID2,PC_N07_ID2
E0743,PC_J13_ID1,PC_N04_ID1
E0744,PC_J07_ID2,PC_N58_ID2
E0747,PC_I50_ID2,PC_O08_ID2
E0748,PC_J12_ID1,PC_N57_ID1
E0751,PC_I58_ID2,PC_I58_ID2
E0752,PC_I06_ID1,PC_M15_ID1
E0755,PC_L12_ID1,PC_L12_ID1
E0756,PC_N14_ID2,PC_N14_ID2
E0757,PC_M15_ID1,PC_I08_ID1
E0758,PC_I58_ID2,PC_N14_ID2
E0759,PC_I52_ID1,PC_I08_ID1
E0760,PC_J48_ID2,PC_J48_ID2
E0765,PC_L48_ID2,PC_L48_ID2
E0766,PC_O08_ID2,PC_O08_ID2
E0767,PC_N03_ID2,PC_I50_ID2
E0769,PC_N07_ID2,PC_N07_ID2
E0771,PC_O51_ID2,PC_J07_ID2
E0774,PC_K55_ID2,PC_N10_ID2
E0775,PC_J12_ID1,PC_M59_ID1
E0779,PC_N07_ID2,PC_J48_ID2
E0780,PC_N58_ID2,PC_N58_ID2
E0784,PC_O51_ID2,PC_O51_ID2
E0789,PC_N57_ID2,PC_N57_ID2
E0790,PC_L14_ID1,PC_M05_ID1
E0792,PC_J04_ID1,PC_L48_ID1
E0795,PC_I55_ID2,PC_I55_ID2
E0800,PC_J48_ID2,PC_N58_ID2
E0801,PC_J51_ID1,PC_J04_ID1
E0806,PC_I08_ID1,PC_I52_ID1
E0809,PC_L14_ID1,PC_K60_ID1
E0815,PC_K55_ID2,PC_N58_ID2
E0817,PC_O59_ID2,PC_O59_ID2
E0818,PC_O59_ID2,PC_O59_ID2
E0820,PC_M58_ID1,PC_M58_ID1
E0821,PC_O08_ID2,PC_O08_ID2
E0824,PC_J13_ID1,PC_L08_ID1
E0826,PC_J12_ID1,PC_L56_ID1
E0828,PC_J13_ID1,PC_J13_ID1
E0831,PC_N04_ID1,PC_N09_ID1
E0833,PC_I50_ID1,PC_I06_ID1
E0834,PC_O59_ID1,PC_N11_ID1
E0835,PC_I55_ID2,PC_N14_ID2
E0837,PC_I58_ID2,PC_L06_ID2
E0838,PC_L12_ID2,PC_L12_ID2
E0839,PC_N11_ID1,PC_J04_ID1
E0840,PC_J10_ID1,PC_N07_ID1
E0841,PC_O59_ID2,PC_N10_ID2
E0842,PC_I08_ID1,PC_L10_ID1
E0843,PC_I05_ID1,PC_L12_ID1
E0846,PC_J12_ID1,PC_N07_ID1
E0847,PC_I52_ID1,PC_M15_ID1
E0848,PC_M05_ID1,PC_M05_ID1
E0849,PC_L56_ID1,PC_L56_ID1
E0850,PC_I50_ID1,PC_I06_ID1
E0853,PC_L48_ID2,PC_N03_ID2
E0855,PC_J51_ID1,PC_O08_ID1
E0856,PC_N11_ID1,PC_M05_ID1
E0857,PC_L08_ID1,PC_J14_ID1
E0860,PC_J13_ID1,PC_L12_ID1
E0864,PC_N07_ID2,PC_J48_ID2
E0866,PC_J51_ID1,PC_J51_ID1
E0867,PC_L12_ID2,PC_N57_ID2
E0870,PC_I05_ID1,PC_M05_ID1
E0871,PC_J12_ID1,PC_J12_ID1
E0874,PC_N57_ID2,PC_L12_ID2
E0876,PC_N03_ID2,PC_L06_ID2
E0877,PC_O59_ID1,PC_I06_ID1
E0880,PC_M58_ID1,PC_M58_ID1
E0881,PC_J14_ID2,PC_O59_ID2
E0884,PC_N13_ID1,PC_N13_ID1
E0885,PC_K55_ID2,PC_O59_ID2
E0888,PC_J50_ID1,PC_M05_ID1
E0892,PC_J12_ID1,PC_M59_ID1
E0893,PC_L14_ID1,PC_N56_ID1
E0895,PC_N07_ID2,PC_N58_ID2
E0899,PC_I58_ID2,PC_N14_ID2
E0902,PC_O08_ID2,PC_O08_ID2
E0905,PC_N04_ID1,PC_N04_ID1
E0907,PC_N03_ID2,PC_L48_ID2
E0908,PC_L08_ID1,PC_L56_ID1
E0910,PC_I11_ID2,PC_K55_ID2
E0914,PC_J50_ID1,PC_M05_ID1
E0916,PC_J07_ID2,PC_N57_ID2
E0921,PC_J51_ID1,PC_N13_ID1
E0922,PC_O08_ID2,PC_N57_ID2
E0924,PC_I08_ID1,PC_I08_ID1
E0925,PC_K02_ID1,PC_N04_ID1
E0927,PC_K60_ID1,PC_K60_ID1
E0928,PC_N14_ID2,PC_N14_ID2
E0929,PC_N03_ID2,PC_L48_ID2
E0932,PC_L14_ID1,PC_L14_ID1
E0936,PC_I06_ID1,PC_I06_ID1
E0937,PC_O51_ID2,PC_O51_ID2
E0939,PC_I58_ID1,PC_I58_ID1
E0941,PC_I11_ID2,PC_K55_ID2
E0946,PC_I58_ID2,PC_N14_ID2
E0952,PC_J04_ID1,PC_N04_ID1
E0955,PC_K55_ID2,PC_N58_ID2
E0956,PC_K02_ID1,PC_L12_ID1
E0957,PC_K02_ID1,PC_N04_ID1
E0958,PC_N10_ID2,PC_N10_ID2
E0959,PC_M15_ID1,PC_I06_ID1
E0961,PC_I52_ID1,PC_I52_ID1
E0965,PC_K60_ID1,PC_K60_ID1
E0967,PC_O08_ID2,PC_N58_ID2
E0968,PC_N07_ID1,PC_I06_ID1
E0969,PC_N14_ID2,PC_L12_ID2
E0974,PC_J12_ID1,PC_M59_ID1
E0975,PC_N13_ID1,PC_N07_ID1
E0976,PC_N03_ID2,PC_I50_ID2
E0984,PC_N07_ID2,PC_J48_ID2
E0988,PC_N07_ID2,PC_I50_ID2
E0989,PC_L08_ID1,PC_J08_ID1
E0991,PC_I52_ID1,PC_I52_ID1
E0992,PC_N04_ID1,PC_N09_ID1
E0993,PC_J04_ID1,PC_N04_ID1
E0999,PC_J10_ID1,PC_M59_ID1
E1000,PC_O08_ID2,PC_N58_ID2
E1005,PC_K54_ID1,PC_J04_ID1
E1010,PC_J12_ID1,PC_L56_ID1
E1012,PC_L12_ID1,PC_L48_ID1
E1013,PC_J10_ID1,PC_L08_ID1
E1020,PC_J12_ID1,PC_L56_ID1
E1021,PC_J04_ID1,PC_N04_ID1
E1022,PC_O08_ID2,PC_N58_ID2
E1024,PC_J13_ID1,PC_J13_ID1
E1025,PC_N04_ID1,PC_K60_ID1
E1030,PC_M58_ID1,PC_J13_ID1
E1033,PC_J50_ID1,PC_M58_ID1
E1034,PC_N03_ID2,PC_I50_ID2
E1037,PC_L12_ID1,PC_I06_ID1
E1038,PC_N58_ID2,PC_I11_ID2
E1039,PC_L48_ID2,PC_O59_ID2
E1040,PC_L14_ID1,PC_L14_ID1
E1042,PC_K54_ID1,PC_J51_ID1
E1043,PC_I05_ID1,PC_L12_ID1
E1044,PC_N11_ID1,PC_K02_ID1
E1045,PC_N57_ID2,PC_N57_ID2
E1046,PC_N09_ID1,PC_K60_ID1
E1047,PC_J51_ID1,PC_M05_ID1
E1049,PC_I58_ID1,PC_L08_ID1
E1050,PC_J04_ID1,PC_J04_ID1
E1054,PC_L14_ID1,PC_M05_ID1
E1056,PC_N58_ID2,PC_I11_ID2
E1058,PC_J12_ID1,PC_M59_ID1
E1059,PC_L12_ID1,PC_L12_ID1
E1062,PC_J04_ID1,PC_I06_ID1
E1063,PC_J51_ID1,PC_K60_ID1
E1065,PC_L14_ID1,PC_L14_ID1
E1067,PC_I08_ID1,PC_I08_ID1
E1068,PC_I52_ID1,PC_I52_ID1
E1069,PC_K55_ID2,PC_O59_ID2
E1071,PC_N03_ID2,PC_J48_ID2
E1075,PC_J04_ID1,PC_J04_ID1
E1076,PC_J50_ID1,PC_M05_ID1
E1078,PC_L12_ID2,PC_L12_ID2
E1080,PC_J13_ID1,PC_J13_ID1
E1084,PC_K60_ID1,PC_K60_ID1
E1085,PC_K55_ID2,PC_K55_ID2
E1087,PC_N10_ID2,PC_N10_ID2
E1091,PC_I55_ID2,PC_I55_ID2
E1093,PC_N03_ID2,PC_I50_ID2
E1094,PC_K02_ID1,PC_K54_ID1
E1095,PC_I11_ID2,PC_N58_ID2
E1096,PC_J04_ID1,PC_J04_ID1
E1099,PC_N04_ID1,PC_N04_ID1
E1118,PC_I58_ID1,PC_L08_ID1
E1124,PC_J13_ID1,PC_N07_ID1
E1126,PC_L12_ID2,PC_L12_ID2
E1127,PC_O08_ID2,PC_N58_ID2
E1132,PC_K54_ID1,PC_N04_ID1
E1133,PC_L14_ID1,PC_M05_ID1
E1135,PC_L08_ID1,PC_L08_ID1
E1142,PC_O51_ID2,PC_O51_ID2
E1145,PC_O08_ID2,PC_I11_ID2
E1146,PC_N57_ID2,PC_L12_ID2
E1148,PC_I50_ID1,PC_I06_ID1
E1149,PC_N57_ID2,PC_N57_ID2
E1150,PC_N14_ID2,PC_I58_ID2
E1151,PC_N58_ID2,PC_J07_ID2
E1152,PC_J04_ID1,PC_J04_ID1
E1153,PC_M15_ID1,PC_M15_ID1
E1155,PC_N11_ID1,PC_K02_ID1
E1156,PC_N04_ID1,PC_N04_ID1
E1157,PC_L48_ID2,PC_L48_ID2
E1164,PC_J13_ID1,PC_N13_ID1
E1168,PC_K02_ID1,PC_K02_ID1
E1169,PC_K54_ID1,PC_J51_ID1
E1170,PC_N11_ID1,PC_N11_ID1
E1171,PC_J04_ID1,PC_J04_ID1
E1172,PC_M58_ID1,PC_J04_ID1
E1173,PC_J13_ID1,PC_N09_ID1
E1174,PC_N14_ID2,PC_N14_ID2
E1175,PC_M58_ID1,PC_N58_ID1
E1176,PC_J48_ID2,PC_N07_ID2
E1177,PC_I50_ID1,PC_I06_ID1
E1180,PC_L14_ID1,PC_M05_ID1
E1184,PC_M59_ID1,PC_L14_ID1
E1185,PC_K55_ID2,PC_K55_ID2
E1186,PC_N57_ID2,PC_J07_ID2
E1188,PC_I52_ID1,PC_I06_ID1
E1189,PC_I50_ID1,PC_I50_ID1
E1190,PC_K60_ID1,PC_N13_ID1
E1192,PC_J04_ID1,PC_N04_ID1
E1199,PC_L12_ID1,PC_J08_ID1
E1200,PC_M58_ID1,PC_N04_ID1
E1201,PC_J14_ID2,PC_J14_ID2
E1204,PC_J12_ID1,PC_M59_ID1
E1206,PC_O59_ID2,PC_K55_ID2
E1208,PC_M58_ID1,PC_K60_ID1
E1209,PC_I58_ID2,PC_I58_ID2
E1210,PC_N48_ID1,PC_N48_ID1
E1213,PC_I08_ID1,PC_I52_ID1
E1221,PC_N58_ID2,PC_N58_ID2
E1222,PC_J12_ID1,PC_J14_ID1
E1223,PC_J12_ID1,PC_L56_ID1
E1226,PC_I50_ID1,PC_I06_ID1
E1228,PC_N07_ID2,PC_J48_ID2
E1232,PC_J14_ID2,PC_O59_ID2
E1234,PC_I05_ID1,PC_L56_ID1
E1239,PC_M59_ID1,PC_M59_ID1
E1241,PC_N58_ID2,PC_N57_ID2
E1243,PC_I55_ID2,PC_I55_ID2
E1248,PC_J07_ID2,PC_L12_ID2
E1249,PC_N58_ID2,PC_N58_ID2
E1251,PC_N48_ID1,PC_L56_ID1
E1252,PC_J51_ID1,PC_J51_ID1
E1254,PC_N57_ID2,PC_N57_ID2
E1255,PC_N11_ID1,PC_K02_ID1
E1256,PC_K54_ID1,PC_J51_ID1
E1257,PC_J14_ID2,PC_J14_ID2
E1258,PC_I58_ID1,PC_I58_ID1
E1259,PC_I11_ID2,PC_I11_ID2
E1260,PC_N04_ID1,PC_N04_ID1
E1261,PC_J04_ID1,PC_J04_ID1
E1266,PC_M15_ID1,PC_M15_ID1
E1267,PC_J50_ID1,PC_M05_ID1
E1270,PC_J50_ID1,PC_J50_ID1
E1272,PC_J51_ID1,PC_N07_ID1
E1273,PC_J12_ID1,PC_L56_ID1
E1275,PC_I58_ID1,PC_I58_ID1
E1276,PC_J07_ID2,PC_N57_ID2
E1277,PC_L08_ID1,PC_L56_ID1
E1279,PC_I11_ID2,PC_I11_ID2
E1282,PC_N58_ID2,PC_N58_ID2
E1284,PC_J51_ID1,PC_M05_ID1
E1288,PC_J12_ID1,PC_J12_ID1
E1289,PC_I05_ID1,PC_L12_ID1
E1290,PC_N58_ID2,PC_O08_ID2
E1292,PC_J04_ID1,PC_J04_ID1
E1293,PC_J12_ID1,PC_L56_ID1
E1294,PC_J04_ID1,PC_N48_ID1
E1297,PC_K60_ID1,PC_K60_ID1
E1299,PC_N10_ID2,PC_N10_ID2
E1304,PC_N11_ID1,PC_J50_ID1
E1305,PC_I55_ID2,PC_I55_ID2
E1306,PC_J48_ID2,PC_N07_ID2
E1310,PC_J14_ID2,PC_J14_ID2
E1311,PC_K60_ID1,PC_L12_ID1
E1312,PC_O51_ID2,PC_O51_ID2
E1313,PC_M05_ID1,PC_N56_ID1
E1317,PC_N14_ID2,PC_N14_ID2
E1324,PC_N04_ID1,PC_K02_ID1
E1325,PC_L06_ID2,PC_I55_ID2
E1326,PC_N03_ID2,PC_L06_ID2
E1327,PC_N14_ID2,PC_N14_ID2
E1332,PC_L06_ID2,PC_L06_ID2
E1333,PC_N07_ID2,PC_N07_ID2
E1334,PC_J12_ID1,PC_N07_ID1
E1335,PC_K02_ID1,PC_N13_ID1
E1336,PC_O51_ID2,PC_O51_ID2
E1337,PC_M58_ID1,PC_J13_ID1
E1339,PC_I50_ID1,PC_I50_ID1
E1340,PC_K02_ID1,PC_N11_ID1
E1342,PC_N07_ID2,PC_N58_ID2
E1344,PC_O51_ID2,PC_N58_ID2
E1346,PC_J04_ID1,PC_J04_ID1
E1348,PC_N58_ID2,PC_O08_ID2
E1350,PC_L14_ID1,PC_M05_ID1
E1351,PC_N57_ID2,PC_N58_ID2
E1355,PC_J48_ID2,PC_N07_ID2
E1356,PC_I11_ID2,PC_K55_ID2
E1359,PC_M58_ID1,PC_J13_ID1
E1361,PC_K55_ID2,PC_N58_ID2
E1362,PC_I50_ID1,PC_I06_ID1
E1363,PC_L12_ID1,PC_N56_ID1
E1364,PC_L08_ID1,PC_I58_ID1
E1366,PC_L56_ID1,PC_L56_ID1
E1367,PC_M15_ID1,PC_M15_ID1
E1368,PC_M59_ID1,PC_L08_ID1
E1370,PC_N14_ID2,PC_N14_ID2
E1371,PC_I11_ID2,PC_I11_ID2
E1375,PC_I52_ID1,PC_M05_ID1
E1378,PC_I55_ID2,PC_I55_ID2
E1379,PC_N03_ID2,PC_L48_ID2
E1380,PC_N14_ID2,PC_L06_ID2
E1382,PC_J13_ID1,PC_N58_ID1
E1384,PC_K54_ID1,PC_J51_ID1
E1385,PC_L08_ID1,PC_L56_ID1
E1386,PC_N14_ID2,PC_N14_ID2
E1389,PC_K55_ID2,PC_O08_ID2
E1391,PC_O59_ID2,PC_O59_ID2
E1395,PC_I50_ID1,PC_I06_ID1
E1396,PC_N58_ID2,PC_N58_ID2
E1400,PC_N13_ID1,PC_N07_ID1
E1402,PC_K55_ID2,PC_K55_ID2
E1403,PC_J07_ID2,PC_N57_ID2
E1404,PC_J10_ID1,PC_N13_ID1
E1406,PC_J10_ID1,PC_M59_ID1
E1408,PC_N58_ID2,PC_N58_ID2
E1412,PC_L56_ID1,PC_L08_ID1
E1413,PC_I08_ID1,PC_J07_ID1
E1414,PC_N58_ID2,PC_O08_ID2
E1415,PC_O51_ID2,PC_O51_ID2
E1416,PC_L12_ID2,PC_J07_ID2
E1419,PC_J10_ID1,PC_L08_ID1
E1421,PC_L14_ID1,PC_L14_ID1
E1422,PC_N07_ID2,PC_N07_ID2
E1423,PC_L14_ID1,PC_L14_ID1
E1425,PC_N10_ID2,PC_J14_ID2
E1426,PC_L14_ID1,PC_M05_ID1
E1428,PC_J14_ID2,PC_O59_ID2
E1429,PC_O59_ID2,PC_O59_ID2
E1433,PC_N10_ID2,PC_N10_ID2
E1435,PC_O51_ID2,PC_O51_ID2
E1436,PC_N13_ID1,PC_N09_ID1
E1439,PC_L56_ID1,PC_L56_ID1
E1441,PC_N57_ID2,PC_N57_ID2
E1443,PC_L14_ID1,PC_N58_ID1
E1444,PC_O51_ID2,PC_O51_ID2
E1447,PC_L14_ID1,PC_L14_ID1
E1453,PC_I55_ID2,PC_I55_ID2
E1456,PC_J07_ID2,PC_N57_ID2
E1458,PC_I52_ID1,PC_I52_ID1
E1461,PC_J14_ID2,PC_J14_ID2
E1466,PC_N03_ID2,PC_I50_ID2
E1468,PC_I08_ID1,PC_I08_ID1
E1471,PC_K60_ID1,PC_K60_ID1
E1473,PC_I58_ID2,PC_I58_ID2
E1474,PC_J48_ID2,PC_J48_ID2
E1477,PC_K60_ID1,PC_K60_ID1
E1478,PC_J07_ID2,PC_J07_ID2
E1479,PC_K55_ID2,PC_K55_ID2
E1480,PC_N11_ID1,PC_N11_ID1
E1481,PC_N57_ID2,PC_J07_ID2
E1482,PC_N03_ID2,PC_I50_ID2
E1493,PC_L48_ID2,PC_O08_ID2
E1495,PC_M58_ID1,PC_J13_ID1
E1496,PC_N10_ID2,PC_N10_ID2
E1502,PC_J12_ID1,PC_L56_ID1
E1503,PC_J50_ID1,PC_J51_ID1
E1505,PC_N57_ID2,PC_J07_ID2
E1506,PC_J50_ID1,PC_N13_ID1
E1509,PC_K54_ID1,PC_K54_ID1
E1514,PC_I11_ID2,PC_O08_ID2
E1515,PC_N07_ID2,PC_N07_ID2
E1516,PC_O59_ID2,PC_O59_ID2
E1518,PC_N09_ID1,PC_N09_ID1
E1519,PC_N10_ID2,PC_N10_ID2
E1520,PC_K60_ID1,PC_K60_ID1
E1521,PC_N13_ID1,PC_N07_ID1
E1522,PC_I55_ID2,PC_I55_ID2
E1525,PC_N14_ID2,PC_I58_ID2
E1526,PC_I08_ID1,PC_I06_ID1
E1527,PC_J10_ID1,PC_J08_ID1
E1528,PC_I55_ID2,PC_I55_ID2
E1530,PC_L08_ID1,PC_I58_ID1
E1531,PC_L12_ID2,PC_L12_ID2
E1532,PC_J04_ID1,PC_N13_ID1
E1533,PC_J13_ID1,PC_J13_ID1
E1535,PC_L14_ID1,PC_L14_ID1
E1537,PC_O51_ID2,PC_O51_ID2
E1538,PC_J07_ID2,PC_N57_ID2
E1539,PC_L06_ID2,PC_I50_ID2
E1540,PC_L08_ID1,PC_L08_ID1
E1541,PC_K60_ID1,PC_K60_ID1
E1542,PC_L12_ID2,PC_L12_ID2
E1545,PC_J10_ID1,PC_J08_ID1
E1546,PC_J14_ID2,PC_J14_ID2
E1547,PC_N14_ID2,PC_I55_ID2
E1549,PC_I05_ID1,PC_L12_ID1
E1550,PC_K55_ID2,PC_N57_ID2
E1551,PC_N14_ID2,PC_N14_ID2
E1552,PC_I52_ID1,PC_M15_ID1
E1554,PC_I58_ID1,PC_N09_ID1
E1556,PC_I08_ID1,PC_M15_ID1
E1557,PC_N58_ID2,PC_I11_ID2
E1561,PC_K02_ID1,PC_N04_ID1
E1562,PC_O59_ID2,PC_J14_ID2
E1563,PC_N03_ID2,PC_I50_ID2
E1564,PC_J48_ID2,PC_J48_ID2
E1565,PC_L12_ID2,PC_L12_ID2
E1566,PC_N11_ID1,PC_M05_ID1
E1568,PC_I58_ID1,PC_I58_ID1
E1569,PC_J13_ID1,PC_N07_ID1
E1571,PC_N14_ID2,PC_I58_ID2
E1572,PC_L48_ID2,PC_L06_ID2
E1573,PC_N13_ID1,PC_N13_ID1
E1576,PC_I52_ID1,PC_I52_ID1
E1577,PC_M15_ID1,PC_M15_ID1
E1578,PC_M15_ID1,PC_N04_ID1
E1579,PC_N03_ID2,PC_J48_ID2
E1580,PC_I58_ID2,PC_N14_ID2
E1581,PC_I58_ID2,PC_I58_ID2
E1584,PC_O59_ID1,PC_J50_ID1
E1585,PC_N07_ID2,PC_J48_ID2
E1586,PC_I05_ID1,PC_I52_ID1
E1588,PC_J04_ID1,PC_N04_ID1
E1592,PC_N03_ID2,PC_I55_ID2
E1593,PC_O51_ID2,PC_O51_ID2
E1596,PC_K60_ID1,PC_K60_ID1
E1597,PC_J51_ID1,PC_N13_ID1
E1599,PC_I55_ID2,PC_I55_ID2
E1600,PC_N11_ID1,PC_J50_ID1
E1601,PC_L48_ID2,PC_J48_ID2
E1602,PC_L12_ID2,PC_L12_ID2
E1603,PC_J14_ID2,PC_J14_ID2
E1605,PC_L12_ID1,PC_L12_ID1
E1606,PC_I58_ID1,PC_L56_ID1
E1607,PC_J50_ID1,PC_M15_ID1
E1608,PC_L12_ID2,PC_L12_ID2
E1609,PC_O59_ID1,PC_M05_ID1
E1611,PC_L56_ID1,PC_L56_ID1
E1612,PC_N14_ID2,PC_N14_ID2
E1614,PC_N04_ID1,PC_N04_ID1
E1616,PC_N57_ID2,PC_N57_ID2
E1617,PC_N03_ID2,PC_N03_ID2
E1620,PC_O51_ID2,PC_N58_ID2
E1621,PC_L12_ID1,PC_L12_ID1
E1625,PC_N48_ID1,PC_N48_ID1
E1626,PC_N13_ID1,PC_N07_ID1
E1629,PC_J12_ID1,PC_M59_ID1
E1631,PC_N13_ID1,PC_N07_ID1
E1633,PC_L48_ID2,PC_L48_ID2
E1637,PC_I58_ID1,PC_N09_ID1
E1638,PC_I52_ID1,PC_I52_ID1
E1639,PC_J04_ID1,PC_N13_ID1
E1641,PC_L12_ID2,PC_L12_ID2
E1643,PC_L48_ID2,PC_L48_ID2
E1644,PC_J07_ID2,PC_J07_ID2
E1645,PC_I08_ID1,PC_L10_ID1
E1646,PC_L06_ID2,PC_L06_ID2
E1648,PC_L12_ID2,PC_L12_ID2
E1649,PC_I11_ID2,PC_N57_ID2
E1651,PC_M15_ID1,PC_M15_ID1
E1652,PC_I58_ID1,PC_N48_ID1
E1654,PC_O59_ID2,PC_K55_ID2
E1655,PC_J14_ID2,PC_J14_ID2
E1661,PC_N11_ID1,PC_J04_ID1
E1665,PC_J13_ID1,PC_L48_ID1
E1667,PC_K60_ID1,PC_M58_ID1
E1672,PC_I55_ID2,PC_I58_ID2
E1673,PC_I50_ID1,PC_I06_ID1
E1675,PC_J50_ID1,PC_J50_ID1
E1681,PC_I58_ID1,PC_I52_ID1
E1683,PC_K60_ID1,PC_N13_ID1
E1684,PC_J48_ID2,PC_J48_ID2
E1688,PC_J48_ID2,PC_N07_ID2
E1689,PC_I52_ID1,PC_I52_ID1
E1690,PC_N10_ID2,PC_N10_ID2
E1692,PC_L06_ID2,PC_I55_ID2
E1694,PC_L12_ID1,PC_L12_ID1
E1695,PC_J48_ID2,PC_J48_ID2
E1702,PC_M58_ID1,PC_N58_ID1
E1703,PC_J12_ID1,PC_N07_ID1
E1704,PC_J12_ID1,PC_L08_ID1
E1705,PC_N14_ID2,PC_N14_ID2
E1712,PC_M15_ID1,PC_M15_ID1
E1714,PC_N58_ID2,PC_N58_ID2
E1718,PC_J07_ID2,PC_N57_ID2
E1719,PC_L56_ID1,PC_O51_ID1
E1723,PC_I55_ID2,PC_I58_ID2
E1725,PC_K54_ID1,PC_M05_ID1
E1726,PC_I58_ID1,PC_I58_ID1
E1728,PC_O08_ID2,PC_O08_ID2
E1729,PC_M58_ID1,PC_J04_ID1
E1730,PC_J48_ID2,PC_N07_ID2
E1731,PC_I11_ID2,PC_K55_ID2
E1732,PC_N07_ID1,PC_N13_ID1
E1733,PC_M58_ID1,PC_N04_ID1
E1735,PC_M58_ID1,PC_N58_ID1
E1738,PC_K60_ID1,PC_N09_ID1
E1742,PC_O08_ID2,PC_I11_ID2
E1744,PC_L14_ID1,PC_M05_ID1
E1745,PC_I55_ID2,PC_I55_ID2
E1746,PC_L06_ID2,PC_I55_ID2
E1747,PC_N07_ID1,PC_N07_ID1
E1750,PC_K54_ID1,PC_I53_ID1
E1751,PC_L56_ID1,PC_L56_ID1
E1753,PC_I05_ID1,PC_L12_ID1
E1754,PC_K54_ID1,PC_N13_ID1
E1756,PC_M05_ID1,PC_M05_ID1
E1758,PC_O51_ID2,PC_O51_ID2
E1759,PC_J50_ID1,PC_J50_ID1
E1760,PC_M15_ID1,PC_I08_ID1
E1761,PC_J50_ID1,PC_J50_ID1
E1762,PC_N10_ID2,PC_J14_ID2
E1763,PC_J50_ID1,PC_O59_ID1
E1764,PC_I06_ID1,PC_M15_ID1
E1765,PC_I55_ID2,PC_L06_ID2
E1766,PC_M59_ID1,PC_M59_ID1
E1767,PC_J13_ID1,PC_K60_ID1
E1768,PC_J07_ID2,PC_J07_ID2
E1769,PC_O51_ID2,PC_O51_ID2
E1770,PC_O59_ID1,PC_M05_ID1
E1771,PC_J07_ID2,PC_J07_ID2
E1774,PC_N07_ID2,PC_J48_ID2
E1775,PC_I06_ID1,PC_I06_ID1
E1778,PC_I52_ID1,PC_I52_ID1
E1779,PC_M15_ID1,PC_M15_ID1
E1780,PC_L12_ID2,PC_N57_ID2
E1782,PC_N07_ID1,PC_N07_ID1
E1783,PC_L08_ID1,PC_J08_ID1
E1785,PC_L08_ID1,PC_J08_ID1
E1787,PC_L06_ID2,PC_I55_ID2
E1788,PC_N11_ID1,PC_J50_ID1
E1790,PC_N09_ID1,PC_K60_ID1
E1792,PC_N07_ID2,PC_J48_ID2
E1793,PC_N04_ID1,PC_N04_ID1
E1794,PC_I55_ID2,PC_I58_ID2
E1796,PC_I05_ID1,PC_I06_ID1
E1797,PC_J51_ID1,PC_J04_ID1
E1798,PC_J12_ID1,PC_L08_ID1
E1800,PC_N03_ID2,PC_I50_ID2
E1804,PC_M58_ID1,PC_J51_ID1
E1805,PC_O51_ID2,PC_O51_ID2
E1808,PC_J13_ID1,PC_J13_ID1
E1809,PC_J07_ID2,PC_J07_ID2
E1810,PC_L14_ID1,PC_L14_ID1
E1813,PC_N58_ID2,PC_N58_ID2
E1814,PC_I58_ID1,PC_I58_ID1
E1815,PC_I08_ID1,PC_I52_ID1
E1817,PC_J07_ID2,PC_J07_ID2
E1818,PC_K54_ID1,PC_J04_ID1
E1819,PC_N48_ID1,PC_N09_ID1
E1821,PC_K55_ID2,PC_N58_ID2
E1826,PC_N03_ID2,PC_L48_ID2
E1828,PC_I58_ID2,PC_I58_ID2
E1830,PC_N07_ID2,PC_I50_ID2
E1831,PC_K02_ID1,PC_N13_ID1
E1832,PC_N13_ID1,PC_N07_ID1
E1834,PC_L08_ID1,PC_J12_ID1
E1835,PC_I11_ID2,PC_K55_ID2
E1837,PC_K60_ID1,PC_K60_ID1
E1839,PC_I11_ID2,PC_N58_ID2
E1841,PC_K54_ID1,PC_M05_ID1
E1844,PC_N04_ID1,PC_N04_ID1
E1845,PC_N13_ID1,PC_N13_ID1
E1847,PC_L12_ID1,PC_L12_ID1
E1848,PC_I58_ID1,PC_L48_ID1
E1849,PC_M58_ID1,PC_N58_ID1
E1851,PC_K55_ID2,PC_K55_ID2
E1852,PC_J50_ID1,PC_M05_ID1
E1853,PC_K02_ID1,PC_K02_ID1
E1854,PC_K55_ID2,PC_K55_ID2
E1857,PC_I58_ID2,PC_I55_ID2
E1862,PC_J50_ID1,PC_J07_ID1
E1863,PC_J12_ID1,PC_M59_ID1
E1864,PC_J13_ID1,PC_J13_ID1
E1865,PC_M59_ID1,PC_M59_ID1
E1866,PC_K54_ID1,PC_N04_ID1
E1867,PC_N07_ID2,PC_J48_ID2
E1870,PC_J04_ID1,PC_N04_ID1
E1871,PC_I05_ID1,PC_L12_ID1
E1872,PC_I05_ID1,PC_I58_ID1
E1873,PC_L48_ID2,PC_I50_ID2
