Taxa,Mother,Father
B3045:250272851,PC_M59_ID1,PC_J13_ID1
B3046:250272852,PC_I50_ID2,PC_I50_ID2
B3051:250272853,PC_I11_ID2,PC_K55_ID2
B3052:250272854,PC_M15_ID1,PC_I08_ID1
B3053:250272855,PC_K54_ID1,PC_M58_ID1
B3054:250272856,PC_N10_ID2,PC_N10_ID2
B3055:250272857,PC_J50_ID1,PC_N11_ID1
B3058:250272858,PC_J50_ID1,PC_J50_ID1
B3059:250272859,PC_L12_ID2,PC_L12_ID2
B3060:250272860,PC_O51_ID2,PC_O51_ID2
B3061:250272861,PC_K02_ID1,PC_J04_ID1
B3065:250272862,PC_I52_ID1,PC_I52_ID1
B3066:250272863,PC_N10_ID2,PC_N10_ID2
B3067:250272864,PC_O08_ID2,PC_O08_ID2
B3071:250283787,PC_K02_ID1,PC_N04_ID1
B3075:250283788,PC_L14_ID1,PC_L14_ID1
B3076:250283789,PC_J14_ID2,PC_O59_ID2
B3077:250283790,PC_O08_ID2,PC_N58_ID2
B3081:250283791,PC_J13_ID1,PC_N04_ID1
B3082:250283792,PC_J12_ID1,PC_L08_ID1
B3083:250283793,PC_N48_ID1,PC_I58_ID1
B3085:250283794,PC_I11_ID2,PC_I11_ID2
B3086:250283795,PC_K55_ID2,PC_J07_ID2
B3087:250283796,PC_L56_ID1,PC_L56_ID1
B3088:250283797,PC_L56_ID1,PC_L56_ID1
B3090:250283798,PC_M59_ID1,PC_M59_ID1
B3091:250284475,PC_N14_ID2,PC_N14_ID2
B3092:250283799,PC_J14_ID2,PC_O59_ID2
B3093:250283800,PC_L06_ID2,PC_L06_ID2
B3094:250283801,PC_N13_ID1,PC_N07_ID1
B3095:250283802,PC_J14_ID2,PC_J14_ID2
B3098:250283803,PC_I50_ID2,PC_N07_ID2
B3100:250283804,PC_J13_ID1,PC_N07_ID1
B3104:250283805,PC_I55_ID2,PC_I58_ID2
B3105:250283806,PC_K55_ID2,PC_O08_ID2
B3106:250283807,PC_J10_ID1,PC_M59_ID1
B3107:250283808,PC_I58_ID2,PC_N14_ID2
B3113:250283809,PC_I11_ID2,PC_K55_ID2
B3114:250283810,PC_N03_ID2,PC_L48_ID2
B3115:250283811,PC_I52_ID1,PC_O10_ID1
B3116:250283812,PC_N04_ID1,PC_N04_ID1
B3117:250283813,PC_O59_ID2,PC_O59_ID2
B3119:250283814,PC_J50_ID1,PC_O59_ID1
B3120:250283815,PC_L12_ID2,PC_L12_ID2
B3126:250283816,PC_N57_ID2,PC_N57_ID2
B3127:250283817,PC_M05_ID1,PC_M05_ID1
B3135:250283818,PC_L08_ID1,PC_O10_ID1
B3137:250283819,PC_L12_ID1,PC_L12_ID1
B3138:250283821,PC_L48_ID2,PC_L48_ID2
B3139:250283822,PC_J50_ID1,PC_J50_ID1
B3140:250283823,PC_L14_ID1,PC_M05_ID1
B3141:250283824,PC_J48_ID2,PC_J48_ID2
B3142:250283825,PC_N07_ID1,PC_L56_ID1
B3143:250283826,PC_M15_ID1,PC_M15_ID1
B3145:250283827,PC_L12_ID2,PC_L12_ID2
B3146:250283829,PC_M59_ID1,PC_M59_ID1
B3150:250283830,PC_N14_ID2,PC_N14_ID2
B3152:250283831,PC_I08_ID1,PC_M05_ID1
B3153_mrg:250283832,PC_L12_ID2,PC_L12_ID2
B3154:250283833,PC_J04_ID1,PC_N04_ID1
B3157:250283834,PC_I06_ID1,PC_M15_ID1
B3159:250283835,PC_I08_ID1,PC_I08_ID1
B3160:250283836,PC_L08_ID1,PC_L08_ID1
B3161:250283837,PC_I05_ID1,PC_I05_ID1
B3162:250283838,PC_J13_ID1,PC_L08_ID1
B3165:250283839,PC_I08_ID1,PC_M15_ID1
B3166:250283840,PC_N58_ID2,PC_K55_ID2
B3167:250283841,PC_M05_ID1,PC_M05_ID1
B3168:250283842,PC_I58_ID1,PC_I52_ID1
B3172:250283843,PC_J04_ID1,PC_N07_ID1
B3173:250283844,PC_N11_ID1,PC_J50_ID1
B3174:250283845,PC_N13_ID1,PC_N07_ID1
B3175:250283846,PC_L48_ID2,PC_I50_ID2
B3176:250284476,PC_M15_ID1,PC_M15_ID1
B3180:250283847,PC_I05_ID1,PC_L12_ID1
B3183:250283848,PC_K55_ID2,PC_O59_ID2
B3185:250283849,PC_J14_ID2,PC_J14_ID2
B3190:250283850,PC_N03_ID2,PC_I50_ID2
B3191:250283851,PC_N57_ID2,PC_J07_ID2
B3192:250283852,PC_J04_ID1,PC_N04_ID1
B3193:250283853,PC_J04_ID1,PC_N07_ID1
B3194:250283854,PC_M58_ID1,PC_N58_ID1
B3195:250283855,PC_K54_ID1,PC_J51_ID1
B3196:250283856,PC_I05_ID1,PC_I05_ID1
B3198:250283857,PC_I58_ID1,PC_L08_ID1
B3199:250283858,PC_K54_ID1,PC_N07_ID1
B3200:250283859,PC_J07_ID2,PC_J07_ID2
B3201:250283860,PC_O59_ID2,PC_O59_ID2
B3202:250283861,PC_J13_ID1,PC_L12_ID1
B3203:250283862,PC_L14_ID1,PC_L14_ID1
B3204:250283863,PC_N10_ID2,PC_O59_ID2
B3205:250283864,PC_J14_ID2,PC_J14_ID2
B3207:250283865,PC_K55_ID2,PC_O08_ID2
B3208:250283866,PC_N03_ID2,PC_I50_ID2
B3210:250283867,PC_J50_ID1,PC_I06_ID1
B3211:250283868,PC_I11_ID2,PC_N58_ID2
B3212:250283869,PC_I58_ID2,PC_I58_ID2
B3215:250283870,PC_J04_ID1,PC_J04_ID1
B3217:250283871,PC_J14_ID2,PC_O59_ID2
B3218:250283872,PC_M58_ID1,PC_N09_ID1
B3222:250284477,PC_I58_ID2,PC_I58_ID2
B3223:250283873,PC_N13_ID1,PC_N09_ID1
B3226:250284478,PC_I58_ID2,PC_I58_ID2
B3227:250283874,PC_I05_ID1,PC_I52_ID1
B3228:250283875,PC_L14_ID1,PC_L14_ID1
B3230:250283876,PC_K55_ID2,PC_O59_ID2
B3236:250283877,PC_J12_ID1,PC_L56_ID1
B3238:250283878,PC_L48_ID2,PC_L48_ID2
B3239:250283879,PC_K54_ID1,PC_M05_ID1
B3246:250283880,PC_N57_ID2,PC_N57_ID2
B3248:250283881,PC_K02_ID1,PC_I06_ID1
B3250:250283882,PC_N14_ID2,PC_N14_ID2
B3251:250273023,PC_L48_ID2,PC_N07_ID2
B3252:250284479,PC_J51_ID1,PC_J04_ID1
B3253:250273024,PC_N58_ID2,PC_I11_ID2
B3254:250284516,PC_I50_ID2,PC_I50_ID2
B3257:250273025,PC_L06_ID2,PC_I55_ID2
B3258:250273026,PC_J07_ID2,PC_N58_ID2
B3260:250284480,PC_N14_ID2,PC_I58_ID2
B3261:250273027,PC_M15_ID1,PC_I06_ID1
B3262:250273028,PC_L06_ID2,PC_I55_ID2
B3263:250273029,PC_I52_ID1,PC_I06_ID1
B3266:250273030,PC_K55_ID2,PC_O59_ID2
B3267:250273031,PC_J48_ID2,PC_J48_ID2
B3268:250273032,PC_I11_ID2,PC_K55_ID2
B3270:250273033,PC_N57_ID2,PC_N58_ID2
B3273:250273034,PC_O08_ID2,PC_O08_ID2
B3276:250273035,PC_J12_ID1,PC_N07_ID1
B3277:250273036,PC_J13_ID1,PC_M05_ID1
B3279:250273037,PC_J07_ID2,PC_J07_ID2
B3284:250273038,PC_K54_ID1,PC_K54_ID1
B3290:250273039,PC_O59_ID2,PC_O59_ID2
B3291:250273040,PC_J04_ID1,PC_N07_ID1
B3292:250273041,PC_M15_ID1,PC_N04_ID1
B3294:250273042,PC_N04_ID1,PC_I52_ID1
B3298:250273043,PC_I06_ID1,PC_I06_ID1
B3299:250273044,PC_I52_ID1,PC_I52_ID1
B3301:250273045,PC_J14_ID2,PC_J14_ID2
B3302:250273046,PC_J12_ID1,PC_M59_ID1
B3305:250284481,PC_O08_ID2,PC_O08_ID2
B3306:250273047,PC_K55_ID2,PC_O59_ID2
B3308:250273048,PC_J14_ID2,PC_J14_ID2
B3309:250273049,PC_J12_ID1,PC_M59_ID1
B3312:250273050,PC_I52_ID1,PC_I06_ID1
B3317:250273051,PC_I50_ID2,PC_I50_ID2
B3318:250273052,PC_N58_ID2,PC_N58_ID2
B3319:250273053,PC_J12_ID1,PC_J12_ID1
B3320:250273054,PC_N57_ID2,PC_J07_ID2
B3321:250273055,PC_N13_ID1,PC_N07_ID1
B3323:250273056,PC_J12_ID1,PC_J12_ID1
B3324:250273057,PC_J48_ID2,PC_N07_ID2
B3326:250273058,PC_N13_ID1,PC_N07_ID1
B3328:250273059,PC_N07_ID1,PC_N07_ID1
B3329:250273060,PC_I11_ID2,PC_N57_ID2
B3330:250273061,PC_J51_ID1,PC_N13_ID1
B3332:250273062,PC_L56_ID1,PC_L56_ID1
B3334:250273063,PC_K54_ID1,PC_K54_ID1
B3337:250273065,PC_N07_ID2,PC_J48_ID2
B3342:250273066,PC_J51_ID1,PC_N13_ID1
B3343:250273067,PC_J14_ID2,PC_O59_ID2
B3345:250273068,PC_L56_ID1,PC_M59_ID1
B3346:250273069,PC_L12_ID1,PC_J08_ID1
B3348:250273070,PC_O08_ID2,PC_O08_ID2
B3349:250273071,PC_J50_ID1,PC_J07_ID1
B3351:250273073,PC_O51_ID2,PC_O51_ID2
B3353:250273074,PC_N13_ID1,PC_N07_ID1
B3355:250273075,PC_L12_ID2,PC_L12_ID2
B3356:250273076,PC_N13_ID1,PC_N13_ID1
B3358:250273077,PC_O08_ID2,PC_O08_ID2
B3359:250273078,PC_O08_ID2,PC_O08_ID2
B3360:250273079,PC_N03_ID2,PC_I50_ID2
B3361:250273080,PC_J50_ID1,PC_N56_ID1
B3362:250284482,PC_N07_ID1,PC_N07_ID1
B3364:250273081,PC_J10_ID1,PC_L56_ID1
B3366:250273082,PC_L06_ID2,PC_L06_ID2
B3367:250284483,PC_J13_ID1,PC_J13_ID1
B3369:250273083,PC_K60_ID1,PC_N13_ID1
B3370:250273084,PC_L06_ID2,PC_L06_ID2
B3371:250273085,PC_J13_ID1,PC_L12_ID1
B3372:250273086,PC_I06_ID1,PC_K02_ID1
B3373:250273087,PC_J10_ID1,PC_J08_ID1
B3375:250273088,PC_I52_ID1,PC_I52_ID1
B3377:250273089,PC_K60_ID1,PC_K60_ID1
B3380:250273090,PC_N07_ID2,PC_N07_ID2
B3383:250273091,PC_J13_ID1,PC_J13_ID1
B3384:250273092,PC_L56_ID1,PC_L56_ID1
B3385:250273093,PC_L08_ID1,PC_I58_ID1
B3389:250273094,PC_N09_ID1,PC_J04_ID1
B3390:250273095,PC_L48_ID2,PC_K55_ID2
B3391:250273096,PC_J48_ID2,PC_J48_ID2
B3392:250273097,PC_J10_ID1,PC_N07_ID1
B3393:250273098,PC_K60_ID1,PC_I06_ID1
B3394:250273099,PC_N48_ID1,PC_M59_ID1
B3397:250273100,PC_N07_ID2,PC_N07_ID2
B3398:250273101,PC_N14_ID2,PC_N14_ID2
B3399:250273102,PC_L08_ID1,PC_L56_ID1
B3400:250273103,PC_J12_ID1,PC_M59_ID1
B3401:250273104,PC_I05_ID1,PC_I06_ID1
B3403:250273105,PC_N10_ID2,PC_J14_ID2
B3404:250273106,PC_J12_ID1,PC_J14_ID1
B3406:250273107,PC_J48_ID2,PC_J48_ID2
B3407:250273108,PC_L14_ID1,PC_L14_ID1
B3410:250273109,PC_N04_ID1,PC_N04_ID1
B3411:250273110,PC_M59_ID1,PC_M59_ID1
B3414:250273111,PC_L56_ID1,PC_L56_ID1
B3419:250273112,PC_O08_ID2,PC_N57_ID2
B3421:250273113,PC_J51_ID1,PC_N07_ID1
B3421_1:250442052,PC_J51_ID1,PC_N07_ID1
B3424:250273114,PC_L12_ID2,PC_N58_ID2
B3426:250284484,PC_L06_ID2,PC_L06_ID2
B3428:250273115,PC_J07_ID2,PC_N58_ID2
B3429:250273116,PC_J12_ID1,PC_J12_ID1
B3431:250273117,PC_I52_ID1,PC_I52_ID1
B3432:250273118,PC_I58_ID2,PC_N14_ID2
B3433_1:250442053,PC_M59_ID1,PC_M59_ID1
B3436:250273151,PC_O51_ID2,PC_O51_ID2
B3437:250273152,PC_I55_ID2,PC_I55_ID2
B3439:250273153,PC_J51_ID1,PC_K60_ID1
B3442:250273154,PC_J48_ID2,PC_J48_ID2
B3443:250273155,PC_N03_ID2,PC_I50_ID2
B3444:250273156,PC_N11_ID1,PC_J04_ID1
B3450:250273157,PC_L12_ID1,PC_N10_ID1
B3452:250273158,PC_J10_ID1,PC_L56_ID1
B3453:250273159,PC_J07_ID2,PC_N58_ID2
B3454:250273160,PC_J04_ID1,PC_J04_ID1
B3455:250273161,PC_K60_ID1,PC_J04_ID1
B3456:250273162,PC_J13_ID1,PC_L12_ID1
B3457:250273163,PC_J50_ID1,PC_J07_ID1
B3458:250273164,PC_K55_ID2,PC_K55_ID2
B3459:250273165,PC_K60_ID1,PC_K60_ID1
B3462:250273166,PC_L56_ID1,PC_L56_ID1
B3463:250273167,PC_N03_ID2,PC_I50_ID2
B3465:250273168,PC_N11_ID1,PC_K02_ID1
B3467:250273169,PC_J14_ID2,PC_J14_ID2
B3468:250273170,PC_I05_ID1,PC_I52_ID1
B3470:250273171,PC_M59_ID1,PC_L56_ID1
B3471:250273172,PC_J51_ID1,PC_K60_ID1
B3473:250273173,PC_I50_ID1,PC_I06_ID1
B3475_mrg:250273174,PC_L06_ID2,PC_L06_ID2
B3478:250273175,PC_O51_ID2,PC_O51_ID2
B3479:250273176,PC_K55_ID2,PC_K55_ID2
B3480:250273177,PC_M15_ID1,PC_M15_ID1
B3481:250273178,PC_J13_ID1,PC_J13_ID1
B3482:250273179,PC_M59_ID1,PC_N09_ID1
B3483:250273180,PC_I05_ID1,PC_L12_ID1
B3485:250273181,PC_I52_ID1,PC_I52_ID1
B3486:250273182,PC_L48_ID2,PC_N58_ID2
B3490:250284485,PC_J10_ID1,PC_J08_ID1
B3491:250273183,PC_I50_ID1,PC_I06_ID1
B3492:250273184,PC_J51_ID1,PC_J51_ID1
B3493:250273185,PC_J07_ID2,PC_N57_ID2
B3494:250273186,PC_L56_ID1,PC_L56_ID1
B3495:250273187,PC_N10_ID2,PC_N10_ID2
B3496:250273188,PC_M15_ID1,PC_I06_ID1
B3499_mrg:250273189,PC_J13_ID1,PC_N09_ID1
B3501:250273190,PC_I06_ID1,PC_M15_ID1
B3502:250273191,PC_I05_ID1,PC_L12_ID1
B3503:250273192,PC_N04_ID1,PC_N04_ID1
B3506:250273193,PC_M15_ID1,PC_I06_ID1
B3508:250273194,PC_I05_ID1,PC_I06_ID1
B3513:250273195,PC_M05_ID1,PC_I50_ID1
B3515:250273196,PC_N09_ID1,PC_N13_ID1
B3517:250273197,PC_J04_ID1,PC_J04_ID1
B3518:250273198,PC_I08_ID1,PC_I08_ID1
B3520:250273200,PC_L08_ID1,PC_L08_ID1
B3521:250273201,PC_J13_ID1,PC_J04_ID1
B3523:250273202,PC_L08_ID1,PC_L08_ID1
B3524:250273203,PC_M59_ID1,PC_M59_ID1
B3527:250273204,PC_L08_ID1,PC_J12_ID1
B3530:250273205,PC_L08_ID1,PC_J10_ID1
B3532:250273206,PC_N03_ID2,PC_N03_ID2
B3534:250273208,PC_L56_ID1,PC_L56_ID1
B3536:250273209,PC_L56_ID1,PC_L56_ID1
B3538:250273210,PC_J10_ID1,PC_M59_ID1
B3540:250273211,PC_N13_ID1,PC_N07_ID1
B3543:250273212,PC_J14_ID2,PC_J14_ID2
B3549:250273213,PC_I55_ID2,PC_I55_ID2
B3550:250273214,PC_J10_ID1,PC_O08_ID1
B3553:250273215,PC_J50_ID1,PC_M58_ID1
B3554:250273216,PC_J13_ID1,PC_L08_ID1
B3556:250284486,PC_N09_ID1,PC_N13_ID1
B3557:250273217,PC_I58_ID1,PC_L08_ID1
B3558:250273218,PC_L56_ID1,PC_L56_ID1
B3561:250273219,PC_M15_ID1,PC_I06_ID1
B3562:250273220,PC_J14_ID2,PC_J14_ID2
B3565:250273221,PC_N11_ID1,PC_J50_ID1
B3567:250273222,PC_I06_ID1,PC_L12_ID1
B3568:250273223,PC_I05_ID1,PC_L12_ID1
B3569:250273224,PC_J10_ID1,PC_L56_ID1
B3571:250284487,PC_K54_ID1,PC_N13_ID1
B3573:250273225,PC_I11_ID2,PC_I11_ID2
B3574:250273226,PC_K02_ID1,PC_K02_ID1
B3575:250273227,PC_N13_ID1,PC_N09_ID1
B3577:250273228,PC_N09_ID1,PC_N13_ID1
B3578:250273229,PC_O08_ID2,PC_N57_ID2
B3579_1:250442054,PC_I50_ID2,PC_J48_ID2
B3580:250273231,PC_N14_ID2,PC_L48_ID2
B3582:250273232,PC_N07_ID2,PC_J48_ID2
B3583:250273233,PC_L14_ID1,PC_M05_ID1
B3586:250273234,PC_I05_ID1,PC_L12_ID1
B3589:250273235,PC_K02_ID1,PC_M15_ID1
B3593:250273236,PC_N13_ID1,PC_N07_ID1
B3594:250273237,PC_N13_ID1,PC_N07_ID1
B3595:250273238,PC_I52_ID1,PC_I06_ID1
B3598:250273239,PC_N07_ID1,PC_N07_ID1
B3599:250273240,PC_L06_ID2,PC_I55_ID2
B3603:250273241,PC_L56_ID1,PC_L56_ID1
B3604:250273242,PC_N07_ID2,PC_N58_ID2
B3607:250273243,PC_L48_ID2,PC_L48_ID2
B3608:250273244,PC_O59_ID2,PC_O59_ID2
B3610:250273245,PC_J07_ID2,PC_J07_ID2
B3611:250314807,PC_J10_ID1,PC_I08_ID1
B3614:250314808,PC_L56_ID1,PC_L56_ID1
B3620:250314809,PC_I11_ID2,PC_K55_ID2
B3624:250314810,PC_M15_ID1,PC_I06_ID1
B3629:250314811,PC_L08_ID1,PC_L08_ID1
B3630:250314812,PC_N58_ID2,PC_O08_ID2
B3636:250314813,PC_I52_ID1,PC_L12_ID1
B3642:250314814,PC_O51_ID2,PC_O51_ID2
B3645:250314815,PC_L12_ID1,PC_I52_ID1
B3658:250314816,PC_J51_ID1,PC_K60_ID1
B3659:250314817,PC_N14_ID2,PC_N14_ID2
B3660:250314818,PC_J10_ID1,PC_M59_ID1
B3661:250314819,PC_J14_ID2,PC_O59_ID2
B3662:250314820,PC_K60_ID1,PC_N07_ID1
B3663:250314821,PC_N07_ID1,PC_I06_ID1
B3667:250284488,PC_J51_ID1,PC_J04_ID1
B3679:250314822,PC_L48_ID2,PC_L06_ID2
B3680:250314823,PC_I50_ID2,PC_I50_ID2
B3681:250314824,PC_M15_ID1,PC_M15_ID1
B3683:250314825,PC_I11_ID2,PC_I11_ID2
B3684:250314826,PC_J13_ID1,PC_N13_ID1
B3685:250314827,PC_N57_ID2,PC_N58_ID2
B3686:250314828,PC_K60_ID1,PC_J13_ID1
B3687:250314829,PC_I05_ID1,PC_L12_ID1
B3689:250284489,PC_N11_ID1,PC_K02_ID1
B3693:250314830,PC_L14_ID1,PC_L14_ID1
B3695:250314831,PC_O51_ID2,PC_O51_ID2
B3696:250314832,PC_I11_ID2,PC_I11_ID2
B3697:250314833,PC_L48_ID2,PC_L48_ID2
B3700:250314834,PC_N14_ID2,PC_N14_ID2
B3703:250284490,PC_J12_ID1,PC_J12_ID1
B3704:250314835,PC_I58_ID2,PC_N58_ID2
B3706:250314836,PC_J50_ID1,PC_M15_ID1
B3708:250314837,PC_I11_ID2,PC_I11_ID2
B3713:250314838,PC_N09_ID1,PC_N13_ID1
B3721:250314839,PC_N07_ID2,PC_N07_ID2
B3722:250314840,PC_J51_ID1,PC_K54_ID1
B3723:250314841,PC_M59_ID1,PC_L08_ID1
B3724:250314842,PC_I11_ID2,PC_N58_ID2
B3725:250314843,PC_I50_ID2,PC_O08_ID2
B3726:250314844,PC_K02_ID1,PC_K02_ID1
B3728:250314845,PC_N11_ID1,PC_J50_ID1
B3730:250314846,PC_J13_ID1,PC_L12_ID1
B3733:250314847,PC_I58_ID2,PC_N14_ID2
B3736:250314848,PC_J50_ID1,PC_L12_ID1
B3737:250284491,PC_O51_ID2,PC_O51_ID2
B3739:250314849,PC_J50_ID1,PC_J50_ID1
E0003:250277596,PC_I58_ID1,PC_N48_ID1
E0006:250277597,PC_O59_ID1,PC_J50_ID1
E0012:250277598,PC_K02_ID1,PC_K02_ID1
E0014:250277599,PC_O08_ID2,PC_N57_ID2
E0015:250277600,PC_N09_ID1,PC_N04_ID1
E0016:250277601,PC_J10_ID1,PC_L56_ID1
E0018:250277602,PC_I11_ID2,PC_O08_ID2
E0024:250277604,PC_N07_ID1,PC_N07_ID1
E0025:250277605,PC_O08_ID2,PC_N58_ID2
E0040:250277606,PC_M59_ID1,PC_M59_ID1
E0043:250277607,PC_K02_ID1,PC_L14_ID1
E0046:250277608,PC_N58_ID2,PC_N58_ID2
E0047:250277609,PC_J48_ID2,PC_J48_ID2
E0048:250277610,PC_O51_ID2,PC_O51_ID2
E0053:250277611,PC_M15_ID1,PC_N04_ID1
E0057:250277612,PC_I58_ID1,PC_L56_ID1
E0060:250277613,PC_I06_ID1,PC_I11_ID1
E0061:250277614,PC_L12_ID2,PC_L12_ID2
E0063:250277615,PC_I50_ID1,PC_I06_ID1
E0064:250277616,PC_N14_ID2,PC_N14_ID2
E0066:250277617,PC_L56_ID1,PC_L56_ID1
E0068:250277618,PC_J12_ID1,PC_L08_ID1
E0069:250284295,PC_O51_ID2,PC_O51_ID2
E0070:250277619,PC_K02_ID1,PC_N09_ID1
E0073:250277620,PC_I11_ID2,PC_O08_ID2
E0075:250277621,PC_I08_ID1,PC_J50_ID1
E0078:250277622,PC_J12_ID1,PC_J12_ID1
E0079:250277623,PC_I55_ID2,PC_I55_ID2
E0080:250277624,PC_J50_ID1,PC_J07_ID1
E0081:250277625,PC_I50_ID1,PC_I06_ID1
E0088:250284296,PC_J13_ID1,PC_N07_ID1
E0092:250277626,PC_I05_ID1,PC_N04_ID1
E0096:250277627,PC_L12_ID1,PC_L12_ID1
E0099:250277628,PC_N58_ID2,PC_K55_ID2
E0104:250277629,PC_O08_ID2,PC_N58_ID2
E0106:250277630,PC_J51_ID1,PC_K54_ID1
E0107:250277631,PC_J50_ID1,PC_L08_ID1
E0108:250277632,PC_M58_ID1,PC_N58_ID1
E0110:250277633,PC_I52_ID1,PC_I05_ID1
E0111:250277634,PC_L56_ID1,PC_L56_ID1
E0112:250277635,PC_I05_ID1,PC_L12_ID1
E0113:250277636,PC_I08_ID1,PC_I08_ID1
E0114:250277637,PC_N11_ID1,PC_J50_ID1
E0115:250277638,PC_J04_ID1,PC_N04_ID1
E0121:250277639,PC_N03_ID2,PC_I50_ID2
E0122:250277640,PC_L14_ID1,PC_M05_ID1
E0125:250277641,PC_L14_ID1,PC_K60_ID1
E0126:250277642,PC_N07_ID1,PC_N13_ID1
E0127:250277643,PC_M05_ID1,PC_M05_ID1
E0130:250277644,PC_O59_ID1,PC_J50_ID1
E0132:250277645,PC_J50_ID1,PC_M05_ID1
E0134:250277646,PC_L56_ID1,PC_L56_ID1
E0135:250277647,PC_O51_ID2,PC_O51_ID2
E0136:250277648,PC_N11_ID1,PC_J50_ID1
E0137:250277649,PC_J10_ID1,PC_O08_ID1
E0140:250277650,PC_I50_ID1,PC_I06_ID1
E0141:250277651,PC_L14_ID1,PC_L14_ID1
E0142:250277652,PC_M15_ID1,PC_I08_ID1
E0143:250277653,PC_L08_ID1,PC_L56_ID1
E0146:250277654,PC_J04_ID1,PC_N07_ID1
E0152:250277655,PC_L12_ID2,PC_L12_ID2
E0162:250277656,PC_L14_ID1,PC_L14_ID1
E0163:250277657,PC_I11_ID2,PC_I11_ID2
E0164:250284297,PC_N48_ID1,PC_N48_ID1
E0166:250277658,PC_N13_ID1,PC_N07_ID1
E0170:250277659,PC_I11_ID2,PC_K55_ID2
E0176:250277660,PC_N58_ID2,PC_N57_ID2
E0178:250277661,PC_N03_ID2,PC_I50_ID2
E0179:250284298,PC_J51_ID1,PC_J51_ID1
E0183:250277662,PC_I06_ID1,PC_I06_ID1
E0184:250277663,PC_O59_ID2,PC_O59_ID2
E0186:250277664,PC_M59_ID1,PC_L08_ID1
E0187:250277665,PC_I52_ID1,PC_I06_ID1
E0189:250277666,PC_J04_ID1,PC_N04_ID1
E0191:250277667,PC_N11_ID1,PC_J50_ID1
E0192:250277668,PC_L12_ID2,PC_N58_ID2
E0193:250277669,PC_I52_ID1,PC_I06_ID1
E0196:250277670,PC_J04_ID1,PC_N04_ID1
E0197:250277671,PC_I52_ID1,PC_I06_ID1
E0200:250277672,PC_K02_ID1,PC_K02_ID1
E0201:250277673,PC_N14_ID2,PC_I55_ID2
E0205:250277674,PC_N07_ID2,PC_N07_ID2
E0208:250277675,PC_L48_ID2,PC_N58_ID2
E0209:250277676,PC_J13_ID1,PC_J13_ID1
E0210:250277677,PC_J04_ID1,PC_N04_ID1
E0212:250277678,PC_N07_ID2,PC_J48_ID2
E0213:250277679,PC_I05_ID1,PC_I05_ID1
E0216:250284299,PC_N04_ID1,PC_N13_ID1
E0217:250277680,PC_N58_ID2,PC_N57_ID2
E0220:250277681,PC_K54_ID1,PC_N13_ID1
E0221:250277682,PC_J04_ID1,PC_N07_ID1
E0222:250277683,PC_N03_ID2,PC_I50_ID2
E0223:250277684,PC_N58_ID2,PC_I11_ID2
E0225:250277685,PC_O08_ID2,PC_N58_ID2
E0226:250277686,PC_O08_ID2,PC_O08_ID2
E0227:250277687,PC_N07_ID1,PC_N04_ID1
E0228:250277688,PC_O59_ID2,PC_O59_ID2
E0234:250277689,PC_N57_ID2,PC_J07_ID2
E0235:250277690,PC_I50_ID2,PC_I50_ID2
E0238:250283152,PC_J12_ID1,PC_M59_ID1
E0239:250283153,PC_J50_ID1,PC_K02_ID1
E0240:250283154,PC_I11_ID2,PC_K55_ID2
E0243:250283155,PC_I58_ID1,PC_J08_ID1
E0244:250283156,PC_N14_ID2,PC_I58_ID2
E0245:250283157,PC_I50_ID2,PC_J48_ID2
E0247:250284300,PC_L56_ID1,PC_L56_ID1
E0249:250284301,PC_N03_ID2,PC_I50_ID2
E0251:250283158,PC_O08_ID2,PC_N57_ID2
E0252_mrg:250283159,PC_N07_ID2,PC_J48_ID2
E0254:250283160,PC_J07_ID2,PC_N57_ID2
E0256:250283161,PC_O59_ID1,PC_M05_ID1
E0257:250283162,PC_N57_ID2,PC_J07_ID2
E0258:250283163,PC_J13_ID1,PC_N58_ID1
E0263:250283164,PC_I50_ID2,PC_I50_ID2
E0264:250283165,PC_O08_ID2,PC_N58_ID2
E0265:250283166,PC_L12_ID1,PC_L12_ID1
E0266:250283167,PC_J10_ID1,PC_L08_ID1
E0267:250283169,PC_L12_ID2,PC_L12_ID2
E0268:250283170,PC_N03_ID2,PC_O08_ID2
E0270:250284302,PC_K55_ID2,PC_K55_ID2
E0272:250283171,PC_L06_ID2,PC_I55_ID2
E0273:250283172,PC_J50_ID1,PC_J50_ID1
E0274:250284303,PC_N09_ID1,PC_N07_ID1
E0276:250283173,PC_O59_ID1,PC_M05_ID1
E0277:250283174,PC_J10_ID1,PC_O08_ID1
E0279:250283175,PC_K54_ID1,PC_K60_ID1
E0280:250283177,PC_J50_ID1,PC_M05_ID1
E0281:250283178,PC_N03_ID2,PC_I50_ID2
E0282:250284304,PC_I06_ID1,PC_I06_ID1
E0283:250283179,PC_I50_ID1,PC_I06_ID1
E0285:250284305,PC_O51_ID2,PC_O51_ID2
E0286:250283180,PC_J50_ID1,PC_N11_ID1
E0288:250283181,PC_K54_ID1,PC_K60_ID1
E0290:250283182,PC_J07_ID2,PC_N57_ID2
E0293:250283183,PC_K60_ID1,PC_N13_ID1
E0294:250284306,PC_I52_ID1,PC_I52_ID1
E0295:250283184,PC_I05_ID1,PC_I50_ID1
E0297:250283185,PC_J04_ID1,PC_J04_ID1
E0298:250284307,PC_N57_ID2,PC_L12_ID2
E0299:250283186,PC_J48_ID2,PC_J48_ID2
